runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
0.003925,0,1,1362,5686,1355,1355,1355,1355,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.132117,CBS with AStar,agents.txt:,7
0.003727,0,1,1206,5238,1199,1199,1199,1199,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0.128019,CBS with AStar,agents.txt:,7
0.004316,0,1,1620,6769,1613,1613,1613,1613,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.135556,CBS with AStar,agents.txt:,7
0.006303,0,1,2251,9745,2244,2244,2244,2244,0,0,0,0,0,0,0,0,0,0,0,1.7e-05,0,0,0,0,0,0,0,0,0.129117,CBS with AStar,agents.txt:,7
0.002858,0,1,1059,4227,1052,1052,1052,1052,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.128318,CBS with AStar,agents.txt:,7
0.005006,0,1,1866,7834,1859,1859,1859,1859,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0.130617,CBS with AStar,agents.txt:,7
0.003306,0,1,1138,4688,1131,1131,1131,1131,0,0,0,0,0,0,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,0.130304,CBS with AStar,agents.txt:,7
0.003381,0,1,1201,4748,1194,1194,1194,1194,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.134399,CBS with AStar,agents.txt:,7
0.007358,1,3,2546,11122,1631,1631,1631,1631,0,1,0,0,0,0,0,0,0,0,0,2.3e-05,0,0,0,0,1e-06,0.000282,0.002595,0.002615,0.12913,CBS with AStar,agents.txt:,7
0.004514,0,1,1509,6207,1501,1501,1501,1501,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.146382,CBS with AStar,agents.txt:,8
0.00597,0,1,2071,8750,2063,2063,2063,2063,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.146953,CBS with AStar,agents.txt:,8
0.006914,0,1,2467,10831,2459,2459,2459,2459,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.149481,CBS with AStar,agents.txt:,8
0.003391,0,1,1232,5094,1224,1224,1224,1224,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0.145363,CBS with AStar,agents.txt:,8
0.004546,0,1,1548,6474,1540,1540,1540,1540,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.148911,CBS with AStar,agents.txt:,8
0.005086,0,1,1725,7319,1717,1717,1717,1717,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.146545,CBS with AStar,agents.txt:,8
0.005593,0,1,1894,8072,1886,1886,1886,1886,0,0,0,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0.145428,CBS with AStar,agents.txt:,8
0.006067,0,1,1981,8433,1973,1973,1973,1973,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.147391,CBS with AStar,agents.txt:,8
0.004969,0,1,1713,7287,1705,1705,1705,1705,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0.147274,CBS with AStar,agents.txt:,8
0.004857,0,1,1766,7450,1758,1758,1758,1758,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.148691,CBS with AStar,agents.txt:,8
0.005243,0,1,1708,7106,1699,1699,1699,1699,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.168718,CBS with AStar,agents.txt:,9
0.005063,0,1,1694,7247,1654,1654,1654,1654,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.163218,CBS with AStar,agents.txt:,9
0.006682,0,1,2318,10132,2309,2309,2309,2309,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.171392,CBS with AStar,agents.txt:,9
0.005806,0,1,1961,8531,1952,1952,1952,1952,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.167818,CBS with AStar,agents.txt:,9
0.005786,0,1,1912,8139,1902,1902,1902,1902,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.164682,CBS with AStar,agents.txt:,9
0.006441,0,1,2150,9268,2141,2141,2141,2141,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.163343,CBS with AStar,agents.txt:,9
0.006097,0,1,2035,8731,2026,2026,2026,2026,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.164226,CBS with AStar,agents.txt:,9
0.004632,0,1,1508,6268,1499,1499,1499,1499,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.16398,CBS with AStar,agents.txt:,9
0.006239,0,1,2108,8996,2099,2099,2099,2099,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.165744,CBS with AStar,agents.txt:,9
0.005695,0,1,1940,8493,1931,1931,1931,1931,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.165858,CBS with AStar,agents.txt:,9
2.2e-05,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.045034,CBS with AStar,agents.txt:,1
0.000412,0,1,124,309,123,123,123,123,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.042051,CBS with AStar,agents.txt:,1
0.000566,0,1,160,412,159,159,159,159,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.039743,CBS with AStar,agents.txt:,1
0.001206,0,1,390,1015,389,389,389,389,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.043582,CBS with AStar,agents.txt:,1
0.001328,0,1,430,999,429,429,429,429,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.046038,CBS with AStar,agents.txt:,1
0.000164,0,1,39,100,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.033366,CBS with AStar,agents.txt:,1
0.000726,0,1,329,840,328,328,328,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029707,CBS with AStar,agents.txt:,1
0.000393,0,1,190,467,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02408,CBS with AStar,agents.txt:,1
0.000544,0,1,223,577,222,222,222,222,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.02568,CBS with AStar,agents.txt:,1
0.000957,0,1,357,872,356,356,356,356,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.024931,CBS with AStar,agents.txt:,1
0.00067,0,1,319,821,317,317,317,317,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.045577,CBS with AStar,agents.txt:,2
0.001082,0,1,490,1714,488,488,488,488,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.043187,CBS with AStar,agents.txt:,2
0.000702,0,1,307,1037,305,305,305,305,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.045307,CBS with AStar,agents.txt:,2
0.000863,0,1,460,1173,458,458,458,458,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.040685,CBS with AStar,agents.txt:,2
0.001155,0,1,540,1700,538,538,538,538,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.042192,CBS with AStar,agents.txt:,2
0.006507,1,3,2983,10507,794,794,794,794,0,1,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,3e-06,6.9e-05,0.003472,0.003483,0.042276,CBS with AStar,agents.txt:,2
0.000708,0,1,358,1192,356,356,356,356,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.03621,CBS with AStar,agents.txt:,2
0.000618,0,1,314,1012,312,312,312,312,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.037353,CBS with AStar,agents.txt:,2
0.001053,0,1,539,1828,537,537,537,537,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.037315,CBS with AStar,agents.txt:,2
0.000646,0,1,332,1209,330,330,330,330,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.036569,CBS with AStar,agents.txt:,2
0.001747,0,1,839,2860,836,836,836,836,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.0553,CBS with AStar,agents.txt:,3
0.000674,0,1,318,942,315,315,315,315,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,0,0,0,0.054155,CBS with AStar,agents.txt:,3
0.00109,0,1,503,1873,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.053637,CBS with AStar,agents.txt:,3
0.001916,0,1,782,2665,779,779,779,779,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.071536,CBS with AStar,agents.txt:,3
0.001101,0,1,473,1487,470,470,470,470,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.062371,CBS with AStar,agents.txt:,3
0.002262,0,1,942,3498,939,939,939,939,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.068782,CBS with AStar,agents.txt:,3
0.001388,0,1,549,1811,546,546,546,546,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.066839,CBS with AStar,agents.txt:,3
0.00213,0,1,666,2301,663,663,663,663,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.077265,CBS with AStar,agents.txt:,3
0.003319,0,1,775,2729,772,772,772,772,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.103432,CBS with AStar,agents.txt:,3
0.002649,0,1,772,3052,769,769,769,769,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.095417,CBS with AStar,agents.txt:,3
0.001386,0,1,516,1647,512,512,512,512,0,0,0,0,0,0,0,0,0,0,0,3e-06,0,0,0,0,0,0,0,0,0.093035,CBS with AStar,agents.txt:,4
0.003542,0,1,1384,5428,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.082769,CBS with AStar,agents.txt:,4
0.002852,0,1,1270,5079,1266,1266,1266,1266,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.073454,CBS with AStar,agents.txt:,4
0.001531,0,1,667,2695,663,663,663,663,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.075999,CBS with AStar,agents.txt:,4
0.001975,0,1,883,3489,879,879,879,879,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.074624,CBS with AStar,agents.txt:,4
0.001342,0,1,492,1816,488,488,488,488,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.076136,CBS with AStar,agents.txt:,4
0.002504,0,1,961,3808,957,957,957,957,0,0,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0,0,0,0.077224,CBS with AStar,agents.txt:,4
0.002056,0,1,830,3084,826,826,826,826,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.084983,CBS with AStar,agents.txt:,4
0.002806,0,1,790,3239,786,786,786,786,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.09971,CBS with AStar,agents.txt:,4
0.003291,0,1,1103,4186,1099,1099,1099,1099,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.112153,CBS with AStar,agents.txt:,4
0.002803,0,1,1058,4033,1053,1053,1053,1053,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.109829,CBS with AStar,agents.txt:,5
0.00299,0,1,1189,4699,1184,1184,1184,1184,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.093527,CBS with AStar,agents.txt:,5
0.002976,0,1,1166,4830,1161,1161,1161,1161,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.092934,CBS with AStar,agents.txt:,5
0.000812,0,1,314,1154,309,309,309,309,0,0,0,0,0,0,0,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0.089435,CBS with AStar,agents.txt:,5
0.002658,0,1,1095,4578,1090,1090,1090,1090,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.091846,CBS with AStar,agents.txt:,5
0.00261,0,1,1111,4321,1106,1106,1106,1106,0,0,0,0,0,0,0,0,0,0,0,5e-06,0,0,0,0,0,0,0,0,0.094251,CBS with AStar,agents.txt:,5
0.003425,0,1,1376,5431,1371,1371,1371,1371,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.093753,CBS with AStar,agents.txt:,5
0.002674,0,1,1114,4360,1109,1109,1109,1109,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.091026,CBS with AStar,agents.txt:,5
0.002966,0,1,1189,4912,1184,1184,1184,1184,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.102408,CBS with AStar,agents.txt:,5
0.002819,0,1,1120,4652,1115,1115,1115,1115,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.091072,CBS with AStar,agents.txt:,5
0.003291,0,1,1236,5059,1230,1230,1230,1230,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.114594,CBS with AStar,agents.txt:,6
0.004639,0,1,1814,7562,1808,1808,1808,1808,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0.108649,CBS with AStar,agents.txt:,6
0.00244,0,1,859,3453,853,853,853,853,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.111912,CBS with AStar,agents.txt:,6
0.004522,0,1,1777,7540,1771,1771,1771,1771,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0.111022,CBS with AStar,agents.txt:,6
0.003058,0,1,1234,4792,1228,1228,1228,1228,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.107663,CBS with AStar,agents.txt:,6
0.002836,0,1,1040,4240,1034,1034,1034,1034,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.109519,CBS with AStar,agents.txt:,6
0.00353,0,1,1405,5633,1399,1399,1399,1399,0,0,0,0,0,0,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,0.110365,CBS with AStar,agents.txt:,6
0.00362,0,1,1407,5755,1401,1401,1401,1401,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.108991,CBS with AStar,agents.txt:,6
0.002768,0,1,1040,4251,1034,1034,1034,1034,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.111873,CBS with AStar,agents.txt:,6
0.003124,0,1,1178,4963,1172,1172,1172,1172,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.110109,CBS with AStar,agents.txt:,6
0.002039,0,1,688,2774,681,681,681,681,0,0,0,0,0,0,0,0,0,0,0,6e-06,0,0,0,0,0,0,0,0,0.126635,CBS with AStar,agents.txt:,7
0.004881,1,3,1677,6989,1110,1110,1110,1110,0,1,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,3e-06,0.000219,0.001715,0.001728,0.126733,CBS with AStar,agents.txt:,7
0.005215,0,1,1954,8341,1947,1947,1947,1947,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0.126128,CBS with AStar,agents.txt:,7
0.003438,0,1,1235,5080,1228,1228,1228,1228,0,0,0,0,0,0,0,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0.129904,CBS with AStar,agents.txt:,7
0.005533,0,1,1896,7989,1889,1889,1889,1889,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.130672,CBS with AStar,agents.txt:,7
0.003574,0,1,1310,5360,1303,1303,1303,1303,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0.12548,CBS with AStar,agents.txt:,7
0.003369,0,1,1288,5563,1281,1281,1281,1281,0,0,0,0,0,0,0,0,0,0,0,1.1e-05,0,0,0,0,0,0,0,0,0.128704,CBS with AStar,agents.txt:,7
0.003028,0,1,974,3863,967,967,967,967,0,0,0,0,0,0,0,0,0,0,0,7e-06,0,0,0,0,0,0,0,0,0.127209,CBS with AStar,agents.txt:,7
0.007349,0,1,2496,10869,2489,2489,2489,2489,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.127585,CBS with AStar,agents.txt:,7
0.003103,0,1,1195,4908,1188,1188,1188,1188,0,0,0,0,0,0,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,0.126164,CBS with AStar,agents.txt:,7
0.005506,0,1,1951,8097,1746,1746,1746,1746,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0.145963,CBS with AStar,agents.txt:,8
0.005846,1,3,2070,7895,1575,1575,1575,1575,0,1,0,0,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,1e-06,0.000317,0.001358,0.001371,0.151456,CBS with AStar,agents.txt:,8
0.00964,0,1,2180,9316,2172,2172,2172,2172,0,0,0,0,0,0,0,0,0,0,0,3.7e-05,0,0,0,0,0,0,0,0,0.148048,CBS with AStar,agents.txt:,8
0.004585,0,1,1581,6589,1573,1573,1573,1573,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.149459,CBS with AStar,agents.txt:,8
0.003636,0,1,1223,5037,1215,1215,1215,1215,0,0,0,0,0,0,0,0,0,0,0,1e-05,0,0,0,0,0,0,0,0,0.1462,CBS with AStar,agents.txt:,8
0.006406,0,1,2279,9994,2271,2271,2271,2271,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.146232,CBS with AStar,agents.txt:,8
0.005726,0,1,2097,8977,2089,2089,2089,2089,0,0,0,0,0,0,0,0,0,0,0,1.7e-05,0,0,0,0,0,0,0,0,0.146595,CBS with AStar,agents.txt:,8
0.005359,0,1,1876,8258,1868,1868,1868,1868,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.14576,CBS with AStar,agents.txt:,8
0.005165,0,1,1683,7272,1675,1675,1675,1675,0,0,0,0,0,0,0,0,0,0,0,1.3e-05,0,0,0,0,0,0,0,0,0.145939,CBS with AStar,agents.txt:,8
0.007398,0,1,2635,11515,2621,2621,2621,2621,0,0,0,0,0,0,0,0,0,0,0,2.1e-05,0,0,0,0,0,0,0,0,0.148716,CBS with AStar,agents.txt:,8
0.006791,0,1,2332,10103,2319,2319,2319,2319,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.163153,CBS with AStar,agents.txt:,9
0.006096,0,1,2025,8712,2016,2016,2016,2016,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.16696,CBS with AStar,agents.txt:,9
0.005669,0,1,1943,8435,1934,1934,1934,1934,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.163929,CBS with AStar,agents.txt:,9
0.005801,0,1,2057,8995,2048,2048,2048,2048,0,0,0,0,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,0,0,0,0,0.167774,CBS with AStar,agents.txt:,9
0.005909,0,1,2004,8905,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.160792,CBS with AStar,agents.txt:,9
0.004823,0,1,1722,7193,1713,1713,1713,1713,0,0,0,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0.163251,CBS with AStar,agents.txt:,9
0.005568,0,1,1816,7696,1807,1807,1807,1807,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.164705,CBS with AStar,agents.txt:,9
0.006428,0,1,2125,9159,2116,2116,2116,2116,0,0,0,0,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,0,0,0,0,0.162851,CBS with AStar,agents.txt:,9
0.00551,0,1,1814,7681,1805,1805,1805,1805,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.165228,CBS with AStar,agents.txt:,9
0.006509,0,1,2115,9221,2106,2106,2106,2106,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.165027,CBS with AStar,agents.txt:,9
0.007626,0,1,2385,10256,2375,2375,2375,2375,0,0,0,0,0,0,0,0,0,0,0,2.3e-05,0,0,0,0,0,0,0,0,0.182438,CBS with AStar,agents.txt:,10
0.005884,0,1,1818,7784,1808,1808,1808,1808,0,0,0,0,0,0,0,0,0,0,0,1.9e-05,0,0,0,0,0,0,0,0,0.181764,CBS with AStar,agents.txt:,10
0.005675,0,1,1760,7400,1750,1750,1750,1750,0,0,0,0,0,0,0,0,0,0,0,1.6e-05,0,0,0,0,0,0,0,0,0.186785,CBS with AStar,agents.txt:,10
0.005469,0,1,1730,7413,1720,1720,1720,1720,0,0,0,0,0,0,0,0,0,0,0,1.8e-05,0,0,0,0,0,0,0,0,0.181377,CBS with AStar,agents.txt:,10
0.009066,0,1,3011,13298,2998,2998,2998,2998,0,0,0,0,0,0,0,0,0,0,0,2.9e-05,0,0,0,0,0,0,0,0,0.188739,CBS with AStar,agents.txt:,10
0.007732,0,1,2389,10243,2347,2347,2347,2347,0,0,0,0,0,0,0,0,0,0,0,2.4e-05,0,0,0,0,0,0,0,0,0.19431,CBS with AStar,agents.txt:,10
0.011908,1,3,3602,16092,2738,2738,2738,2738,0,1,0,0,0,0,0,0,0,0,0,5.2e-05,0,0,0,0,2e-06,0.000459,0.002964,0.002987,0.179533,CBS with AStar,agents.txt:,10
0.007112,0,1,2345,10221,2334,2334,2334,2334,0,0,0,0,0,0,0,0,0,0,0,2.4e-05,0,0,0,0,0,0,0,0,0.180915,CBS with AStar,agents.txt:,10
0.007411,0,1,2288,9897,2278,2278,2278,2278,0,0,0,0,0,0,0,0,0,0,0,2.2e-05,0,0,0,0,0,0,0,0,0.188106,CBS with AStar,agents.txt:,10
0.00357,0,1,1157,5017,1147,1147,1147,1147,0,0,0,0,0,0,0,0,0,0,0,1.2e-05,0,0,0,0,0,0,0,0,0.183033,CBS with AStar,agents.txt:,10
0.007624,0,1,2290,9999,2279,2279,2279,2279,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,0,0,0,0.198129,CBS with AStar,agents.txt:,11
0.010194,1,3,2914,12871,2366,2366,2366,2366,0,1,0,0,0,0,0,0,0,0,0,3.9e-05,0,0,0,0,2e-06,0.000505,0.002321,0.002339,0.198598,CBS with AStar,agents.txt:,11
0.009097,0,1,2722,11927,2711,2711,2711,2711,0,0,0,0,0,0,0,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0.201814,CBS with AStar,agents.txt:,11
0.008115,0,1,2417,10451,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,2.6e-05,0,0,0,0,0,0,0,0,0.208479,CBS with AStar,agents.txt:,11
0.006067,0,1,1904,8123,1893,1893,1893,1893,0,0,0,0,0,0,0,0,0,0,0,2e-05,0,0,0,0,0,0,0,0,0.202597,CBS with AStar,agents.txt:,11
0.011232,1,3,3469,15344,2965,2965,2965,2965,0,1,0,0,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,3e-06,0.000525,0.00212,0.002142,0.205521,CBS with AStar,agents.txt:,11
0.011489,1,3,3339,14737,2703,2703,2703,2703,0,1,0,0,0,0,0,0,0,0,0,4.3e-05,0,0,0,0,2e-06,0.000496,0.002471,0.002489,0.200874,CBS with AStar,agents.txt:,11
0.007492,0,1,2247,9799,2236,2236,2236,2236,0,0,0,0,0,0,0,0,0,0,0,2.4e-05,0,0,0,0,0,0,0,0,0.201973,CBS with AStar,agents.txt:,11
0.010054,1,3,2888,12701,2099,2099,2099,2099,0,1,0,0,0,0,0,0,0,0,0,3.6e-05,0,0,0,0,3e-06,0.000444,0.002732,0.002757,0.200666,CBS with AStar,agents.txt:,11
0.006664,0,1,1923,8249,1912,1912,1912,1912,0,0,0,0,0,0,0,0,0,0,0,2.1e-05,0,0,0,0,0,0,0,0,0.205097,CBS with AStar,agents.txt:,11
0.006948,0,1,1933,8427,1921,1921,1921,1921,0,0,0,0,0,0,0,0,0,0,0,2.4e-05,0,0,0,0,0,0,0,0,0.227373,CBS with AStar,agents.txt:,12
0.010868,0,1,3096,13738,3084,3084,3084,3084,0,0,0,0,0,0,0,0,0,0,0,3.9e-05,0,0,0,0,0,0,0,0,0.219938,CBS with AStar,agents.txt:,12
0.009056,0,1,2578,11414,2566,2566,2566,2566,0,0,0,0,0,0,0,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0.225449,CBS with AStar,agents.txt:,12
0.011199,0,1,3375,15111,3363,3363,3363,3363,0,0,0,0,0,0,0,0,0,0,0,3.9e-05,0,0,0,0,0,0,0,0,0.2179,CBS with AStar,agents.txt:,12
0.009829,0,1,2487,10839,2475,2475,2475,2475,0,0,0,0,0,0,0,0,0,0,0,2.8e-05,0,0,0,0,0,0,0,0,0.216234,CBS with AStar,agents.txt:,12
0.007128,0,1,2017,8779,2005,2005,2005,2005,0,0,0,0,0,0,0,0,0,0,0,2.4e-05,0,0,0,0,0,0,0,0,0.219896,CBS with AStar,agents.txt:,12
0.010701,0,1,2910,12973,2898,2898,2898,2898,0,0,0,0,0,0,0,0,0,0,0,3.8e-05,0,0,0,0,0,0,0,0,0.219619,CBS with AStar,agents.txt:,12
0.008574,0,1,2471,10803,2459,2459,2459,2459,0,0,0,0,0,0,0,0,0,0,0,3e-05,0,0,0,0,0,0,0,0,0.240453,CBS with AStar,agents.txt:,12
0.007687,0,1,2121,9227,2109,2109,2109,2109,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0,0,0,0,0,0,0,0,0.226335,CBS with AStar,agents.txt:,12
0.010408,0,1,3085,13728,3073,3073,3073,3073,0,0,0,0,0,0,0,0,0,0,0,3.8e-05,0,0,0,0,0,0,0,0,0.229796,CBS with AStar,agents.txt:,12
