Filename,AgentCount,RunID,PeakMemoryMB
Berlin_1_256.map,23,671,10.5703125
Berlin_1_256.map,24,672,10.171875
Berlin_1_256.map,25,673,10.15625
Berlin_1_256.map,26,674,10.58203125
Berlin_1_256.map,27,675,10.4140625
Berlin_1_256.map,28,676,10.1953125
Berlin_1_256.map,29,677,10.171875
Berlin_1_256.map,30,678,10.35546875
Berlin_1_256.map,31,679,10.515625
Berlin_1_256.map,32,680,8.90234375
Berlin_1_256.map,33,681,10.52734375
Berlin_1_256.map,34,682,10.5625
Berlin_1_256.map,35,683,10.5390625
Berlin_1_256.map,36,684,9.64453125
Berlin_1_256.map,37,685,10.47265625
Berlin_1_256.map,38,686,17.27734375
Berlin_1_256.map,39,687,17.45703125
Berlin_1_256.map,40,688,17.890625
Berlin_1_256.map,41,689,17.76953125
Berlin_1_256.map,42,690,17.796875
Berlin_1_256.map,43,691,17.92578125
Berlin_1_256.map,44,692,16.89453125
Berlin_1_256.map,45,693,17.109375
Berlin_1_256.map,46,694,16.65234375
Berlin_1_256.map,47,695,16.0703125
Berlin_1_256.map,48,696,16.625
Berlin_1_256.map,49,697,15.6640625
Berlin_1_256.map,50,698,15.67578125
Berlin_1_256.map,51,699,16.15234375
Berlin_1_256.map,52,700,15.94921875
Berlin_1_256.map,53,701,16.29296875
Berlin_1_256.map,54,702,17.02734375
Berlin_1_256.map,55,703,22.05078125
Berlin_1_256.map,56,704,22.609375
Berlin_1_256.map,57,705,21.55078125
Berlin_1_256.map,58,706,22.02734375
Berlin_1_256.map,59,707,22.27734375
Berlin_1_256.map,60,708,22.54296875
Berlin_1_256.map,61,709,21.65234375
Berlin_1_256.map,62,710,22.80078125
Berlin_1_256.map,63,711,23.1171875
Berlin_1_256.map,64,712,23.19921875
Berlin_1_256.map,65,713,23.609375
Berlin_1_256.map,66,714,23.671875
Berlin_1_256.map,67,715,24.26953125
Berlin_1_256.map,68,716,23.27734375
Berlin_1_256.map,69,717,22.9375
Berlin_1_256.map,70,718,26.734375
Berlin_1_256.map,71,719,26.9375
Berlin_1_256.map,72,720,27.43359375
Berlin_1_256.map,73,721,27.57421875
Berlin_1_256.map,74,722,26.84765625
Berlin_1_256.map,75,723,27.640625
Berlin_1_256.map,76,724,27.5234375
Berlin_1_256.map,77,725,27.671875
Berlin_1_256.map,78,726,27.80859375
Berlin_1_256.map,79,727,27.65234375
Berlin_1_256.map,80,728,28.0859375
Berlin_1_256.map,81,729,28.35546875
Berlin_1_256.map,82,730,28.40234375
Berlin_1_256.map,83,731,28.29296875
Berlin_1_256.map,84,732,28.6484375
Berlin_1_256.map,85,733,31.2734375
Berlin_1_256.map,86,734,31.58203125
Berlin_1_256.map,87,735,30.671875
Berlin_1_256.map,88,736,32.20703125
Berlin_1_256.map,89,737,32.2734375
Berlin_1_256.map,90,738,31.78515625
Berlin_1_256.map,91,739,60.390625
Berlin_1_256.map,1,740,0.33203125
Berlin_1_256.map,2,741,0.33203125
Berlin_1_256.map,3,742,0.26953125
Berlin_1_256.map,4,743,0.33203125
Berlin_1_256.map,5,744,0.26953125
Berlin_1_256.map,6,745,0.33203125
Berlin_1_256.map,7,746,0.27734375
Berlin_1_256.map,8,747,0.33203125
Berlin_1_256.map,9,748,0.33203125
Berlin_1_256.map,10,749,0.33203125
Berlin_1_256.map,11,750,0.33203125
Berlin_1_256.map,12,751,0.33203125
Berlin_1_256.map,13,752,0.3203125
Berlin_1_256.map,14,753,0.27734375
Berlin_1_256.map,15,754,0.33203125
Berlin_1_256.map,16,755,0.31640625
Berlin_1_256.map,17,756,0.33203125
Berlin_1_256.map,18,757,0.33203125
Berlin_1_256.map,19,758,0.328125
Berlin_1_256.map,20,759,0.33203125
Berlin_1_256.map,21,760,10.671875
Berlin_1_256.map,22,761,0.33203125
Berlin_1_256.map,23,762,10.1953125
Berlin_1_256.map,24,763,11.0234375
Berlin_1_256.map,25,764,10.65234375
Berlin_1_256.map,26,765,10.9296875
Berlin_1_256.map,27,766,10.8203125
Berlin_1_256.map,28,767,10.75
Berlin_1_256.map,29,768,10.453125
Berlin_1_256.map,30,769,10.43359375
Berlin_1_256.map,31,770,10.72265625
Berlin_1_256.map,32,771,10.82421875
Berlin_1_256.map,33,772,10.765625
Berlin_1_256.map,34,773,10.76953125
Berlin_1_256.map,35,774,10.6640625
Berlin_1_256.map,36,775,10.765625
Berlin_1_256.map,37,776,10.64453125
Berlin_1_256.map,38,777,10.70703125
Berlin_1_256.map,39,778,14.515625
Berlin_1_256.map,40,779,10.8203125
Berlin_1_256.map,41,780,10.83203125
Berlin_1_256.map,42,781,10.828125
Berlin_1_256.map,43,782,10.80859375
Berlin_1_256.map,44,783,17.421875
Berlin_1_256.map,45,784,17.2890625
Berlin_1_256.map,46,785,17.39453125
Berlin_1_256.map,47,786,17.4296875
Berlin_1_256.map,48,787,16.68359375
Berlin_1_256.map,49,788,17.546875
Berlin_1_256.map,50,789,17.0390625
Berlin_1_256.map,51,790,17.05859375
Berlin_1_256.map,52,791,17.0234375
Berlin_1_256.map,53,792,16.609375
Berlin_1_256.map,54,793,16.703125
Berlin_1_256.map,55,794,17.015625
Berlin_1_256.map,56,795,17.27734375
Berlin_1_256.map,57,796,17.1640625
Berlin_1_256.map,58,797,17.296875
Berlin_1_256.map,59,798,17.45703125
Berlin_1_256.map,60,799,17.0703125
Berlin_1_256.map,61,800,17.453125
Berlin_1_256.map,62,801,22.95703125
Berlin_1_256.map,63,802,22.65234375
Berlin_1_256.map,64,803,23.07421875
Berlin_1_256.map,65,804,23.33203125
Berlin_1_256.map,66,805,23.22265625
Berlin_1_256.map,67,806,23.1875
Berlin_1_256.map,68,807,23.703125
Berlin_1_256.map,69,808,23.765625
Berlin_1_256.map,70,809,24.08203125
Berlin_1_256.map,71,810,23.4453125
Berlin_1_256.map,72,811,23.34765625
Berlin_1_256.map,73,812,24.0546875
Berlin_1_256.map,74,813,23.22265625
Berlin_1_256.map,75,814,27.765625
Berlin_1_256.map,76,815,27.84765625
Berlin_1_256.map,77,816,28.203125
Berlin_1_256.map,78,817,28.30859375
Berlin_1_256.map,79,818,60.76953125
Berlin_1_256.map,1,819,0.2734375
Berlin_1_256.map,2,820,0.328125
Berlin_1_256.map,3,821,0.33203125
Berlin_1_256.map,4,822,0.27734375
Berlin_1_256.map,5,823,0.31640625
Berlin_1_256.map,6,824,0.33203125
Berlin_1_256.map,7,825,0.33203125
Berlin_1_256.map,8,826,0.33203125
Berlin_1_256.map,9,827,0.27734375
Berlin_1_256.map,10,828,0.2734375
Berlin_1_256.map,11,829,0.328125
Berlin_1_256.map,12,830,0.26953125
Berlin_1_256.map,13,831,0.26953125
Berlin_1_256.map,14,832,0.2734375
Berlin_1_256.map,15,833,0.31640625
Berlin_1_256.map,16,834,0.26953125
Berlin_1_256.map,17,835,0.33203125
Berlin_1_256.map,18,836,0.328125
Berlin_1_256.map,19,837,0.31640625
Berlin_1_256.map,20,838,0.328125
Berlin_1_256.map,21,839,0.33203125
Berlin_1_256.map,22,840,10.80078125
Berlin_1_256.map,23,841,10.9375
Berlin_1_256.map,24,842,10.90234375
Berlin_1_256.map,25,843,10.6875
Berlin_1_256.map,26,844,10.7734375
Berlin_1_256.map,27,845,10.765625
Berlin_1_256.map,28,846,10.671875
Berlin_1_256.map,29,847,10.68359375
Berlin_1_256.map,30,848,10.45703125
Berlin_1_256.map,31,849,10.9140625
Berlin_1_256.map,32,850,10.6328125
Berlin_1_256.map,33,851,10.890625
Berlin_1_256.map,34,852,10.6640625
Berlin_1_256.map,35,853,10.65625
Berlin_1_256.map,36,854,10.67578125
Berlin_1_256.map,37,855,10.69921875
Berlin_1_256.map,38,856,10.6953125
Berlin_1_256.map,39,857,10.6953125
Berlin_1_256.map,40,858,10.40234375
Berlin_1_256.map,41,859,10.76953125
Berlin_1_256.map,42,860,10.76171875
Berlin_1_256.map,43,861,17.30078125
Berlin_1_256.map,44,862,17.234375
Berlin_1_256.map,45,863,17.3203125
Berlin_1_256.map,46,864,17.01953125
Berlin_1_256.map,47,865,16.875
Berlin_1_256.map,48,866,17.39453125
Berlin_1_256.map,49,867,17.2265625
Berlin_1_256.map,50,868,17.265625
Berlin_1_256.map,51,869,17.22265625
Berlin_1_256.map,52,870,16.9140625
Berlin_1_256.map,53,871,17.05078125
Berlin_1_256.map,54,872,16.8125
Berlin_1_256.map,55,873,17.20703125
Berlin_1_256.map,56,874,17.078125
Berlin_1_256.map,57,875,16.82421875
Berlin_1_256.map,58,876,16.79296875
Berlin_1_256.map,59,877,16.74609375
Berlin_1_256.map,60,878,22.30859375
Berlin_1_256.map,61,879,22.65234375
Berlin_1_256.map,62,880,22.44921875
Berlin_1_256.map,63,881,22.82421875
Berlin_1_256.map,64,882,22.77734375
Berlin_1_256.map,65,883,23.265625
Berlin_1_256.map,66,884,23.26171875
Berlin_1_256.map,67,885,23.390625
Berlin_1_256.map,68,886,23.578125
Berlin_1_256.map,69,887,23.52734375
Berlin_1_256.map,70,888,23.6484375
Berlin_1_256.map,71,889,24.07421875
Berlin_1_256.map,72,890,24.10546875
Berlin_1_256.map,73,891,24.140625
Berlin_1_256.map,74,892,27.1484375
Berlin_1_256.map,75,893,27.30859375
Berlin_1_256.map,76,894,27.55859375
Berlin_1_256.map,77,895,27.43359375
Berlin_1_256.map,78,896,27.5703125
Berlin_1_256.map,79,897,28.2734375
Berlin_1_256.map,80,898,27.93359375
Berlin_1_256.map,81,899,28.3984375
Berlin_1_256.map,82,900,28.32421875
Berlin_1_256.map,83,901,28.72265625
Berlin_1_256.map,84,902,29.15234375
Berlin_1_256.map,85,903,28.47265625
Berlin_1_256.map,86,904,29.4375
Berlin_1_256.map,87,905,29.19921875
Berlin_1_256.map,88,906,29.45703125
Berlin_1_256.map,89,907,31.43359375
Berlin_1_256.map,90,908,32.265625
Berlin_1_256.map,91,909,32.5390625
Berlin_1_256.map,92,910,32.359375
Berlin_1_256.map,93,911,32.953125
Berlin_1_256.map,94,912,33.51953125
Berlin_1_256.map,95,913,34.015625
Berlin_1_256.map,96,914,33.90234375
Berlin_1_256.map,97,915,34.265625
Berlin_1_256.map,98,916,34.7890625
Berlin_1_256.map,99,917,34.7734375
Berlin_1_256.map,100,918,35.2421875
Berlin_1_256.map,101,919,35.27734375
Berlin_1_256.map,102,920,35.82421875
Berlin_1_256.map,103,921,36.33203125
Berlin_1_256.map,104,922,36.2890625
Berlin_1_256.map,105,923,36.70703125
Berlin_1_256.map,106,924,36.703125
Berlin_1_256.map,107,925,36.92578125
Berlin_1_256.map,108,926,37.6953125
Berlin_1_256.map,109,927,38.08203125
Berlin_1_256.map,110,928,38.22265625
Berlin_1_256.map,111,929,38.578125
Berlin_1_256.map,112,930,38.90234375
Berlin_1_256.map,113,931,39.0703125
Berlin_1_256.map,114,932,39.6953125
Berlin_1_256.map,115,933,39.8984375
Berlin_1_256.map,116,934,40.65234375
Berlin_1_256.map,117,935,40.7734375
Berlin_1_256.map,118,936,40.7265625
Berlin_1_256.map,119,937,41.859375
Berlin_1_256.map,120,938,41.6875
Berlin_1_256.map,121,939,41.93359375
Berlin_1_256.map,122,940,41.8125
Berlin_1_256.map,123,941,67.234375
Berlin_1_256.map,1,942,0.33203125
Berlin_1_256.map,2,943,0.33203125
Berlin_1_256.map,3,944,0.27734375
Berlin_1_256.map,4,945,0.2734375
Berlin_1_256.map,5,946,0.328125
Berlin_1_256.map,6,947,0.32421875
Berlin_1_256.map,7,948,0.27734375
Berlin_1_256.map,8,949,0.26953125
Berlin_1_256.map,9,950,0.27734375
Berlin_1_256.map,10,951,0.31640625
Berlin_1_256.map,11,952,0.33203125
Berlin_1_256.map,12,953,0.328125
Berlin_1_256.map,13,954,0.33203125
Berlin_1_256.map,14,955,0.33203125
Berlin_1_256.map,15,956,0.32421875
Berlin_1_256.map,16,957,0.26953125
Berlin_1_256.map,17,958,0.32421875
Berlin_1_256.map,18,959,0.33203125
Berlin_1_256.map,19,960,0.33203125
Berlin_1_256.map,20,961,0.33203125
Berlin_1_256.map,21,962,0.33203125
Berlin_1_256.map,22,963,11.05859375
Berlin_1_256.map,23,964,10.9140625
Berlin_1_256.map,24,965,9.8984375
Berlin_1_256.map,25,966,10.67578125
Berlin_1_256.map,26,967,10.671875
Berlin_1_256.map,27,968,10.67578125
Berlin_1_256.map,28,969,10.34765625
Berlin_1_256.map,29,970,10.80078125
Berlin_1_256.map,30,971,10.4375
Berlin_1_256.map,31,972,10.6640625
Berlin_1_256.map,32,973,8.640625
Berlin_1_256.map,33,974,10.859375
Berlin_1_256.map,34,975,10.7890625
Berlin_1_256.map,35,976,10.890625
Berlin_1_256.map,36,977,10.7890625
Berlin_1_256.map,37,978,10.796875
Berlin_1_256.map,38,979,10.76953125
Berlin_1_256.map,39,980,10.640625
Berlin_1_256.map,40,981,10.80078125
Berlin_1_256.map,41,982,16.8203125
Berlin_1_256.map,42,983,16.9140625
Berlin_1_256.map,43,984,17.07421875
Berlin_1_256.map,44,985,17.20703125
Berlin_1_256.map,45,986,17.1875
Berlin_1_256.map,46,987,17.5234375
Berlin_1_256.map,47,988,17.44921875
Berlin_1_256.map,48,989,17.5546875
Berlin_1_256.map,49,990,17.40234375
Berlin_1_256.map,50,991,16.96875
Berlin_1_256.map,51,992,16.92578125
Berlin_1_256.map,52,993,17.265625
Berlin_1_256.map,53,994,17.18359375
Berlin_1_256.map,54,995,17.18359375
Berlin_1_256.map,55,996,16.8984375
Berlin_1_256.map,56,997,16.83203125
Berlin_1_256.map,57,998,16.453125
Berlin_1_256.map,58,999,16.890625
Berlin_1_256.map,59,1000,17.0546875
Berlin_1_256.map,60,1001,22.07421875
Berlin_1_256.map,61,1002,22.41796875
Berlin_1_256.map,62,1003,22.05078125
Berlin_1_256.map,63,1004,23.015625
Berlin_1_256.map,64,1005,23.015625
Berlin_1_256.map,65,1006,22.95703125
Berlin_1_256.map,66,1007,23.01953125
Berlin_1_256.map,67,1008,23.30859375
Berlin_1_256.map,68,1009,23.4140625
Berlin_1_256.map,69,1010,23.6875
Berlin_1_256.map,70,1011,23.7890625
Berlin_1_256.map,71,1012,24.1640625
Berlin_1_256.map,72,1013,24.09765625
Berlin_1_256.map,73,1014,26.18359375
Berlin_1_256.map,74,1015,26.14453125
Berlin_1_256.map,75,1016,26.734375
Berlin_1_256.map,76,1017,27.0234375
Berlin_1_256.map,77,1018,26.64453125
Berlin_1_256.map,78,1019,27.42578125
Berlin_1_256.map,79,1020,27.68359375
Berlin_1_256.map,80,1021,28.20703125
Berlin_1_256.map,81,1022,27.890625
Berlin_1_256.map,82,1023,28.15234375
Berlin_1_256.map,83,1024,28.39453125
Berlin_1_256.map,84,1025,28.51953125
Berlin_1_256.map,85,1026,28.2890625
Berlin_1_256.map,86,1027,28.52734375
Berlin_1_256.map,87,1028,28.80078125
Berlin_1_256.map,88,1029,29.4296875
Berlin_1_256.map,89,1030,30.703125
Berlin_1_256.map,90,1031,30.62109375
Berlin_1_256.map,91,1032,31.1875
Berlin_1_256.map,92,1033,31.55859375
Berlin_1_256.map,93,1034,31.9375
Berlin_1_256.map,94,1035,32.0234375
Berlin_1_256.map,95,1036,32.421875
Berlin_1_256.map,96,1037,32.484375
Berlin_1_256.map,97,1038,33.140625
Berlin_1_256.map,98,1039,33.3125
Berlin_1_256.map,99,1040,33.10546875
Berlin_1_256.map,100,1041,67.1640625
Berlin_1_256.map,1,1042,0.33203125
Berlin_1_256.map,2,1043,0.33203125
Berlin_1_256.map,3,1044,0.33203125
Berlin_1_256.map,4,1045,0.32421875
Berlin_1_256.map,5,1046,0.26953125
Berlin_1_256.map,6,1047,0.32421875
Berlin_1_256.map,7,1048,0.31640625
Berlin_1_256.map,8,1049,0.32421875
Berlin_1_256.map,9,1050,0.33203125
Berlin_1_256.map,10,1051,0.33203125
Berlin_1_256.map,11,1052,0.33203125
Berlin_1_256.map,12,1053,0.26953125
Berlin_1_256.map,13,1054,9.2890625
Berlin_1_256.map,14,1055,0.33203125
Berlin_1_256.map,15,1056,0.2734375
Berlin_1_256.map,16,1057,0.32421875
Berlin_1_256.map,17,1058,0.26953125
Berlin_1_256.map,18,1059,0.27734375
Berlin_1_256.map,19,1060,10.52734375
Berlin_1_256.map,20,1061,0.31640625
Berlin_1_256.map,21,1062,0.328125
Berlin_1_256.map,22,1063,10.671875
Berlin_1_256.map,23,1064,11.20703125
Berlin_1_256.map,24,1065,10.94921875
Berlin_1_256.map,25,1066,10.3984375
Berlin_1_256.map,26,1067,10.68359375
Berlin_1_256.map,27,1068,14.17578125
Berlin_1_256.map,28,1069,10.47265625
Berlin_1_256.map,29,1070,10.39453125
Berlin_1_256.map,30,1071,10.43359375
Berlin_1_256.map,31,1072,18.98828125
Berlin_1_256.map,32,1073,10.43359375
Berlin_1_256.map,33,1074,10.359375
Berlin_1_256.map,34,1075,10.734375
Berlin_1_256.map,35,1076,10.765625
Berlin_1_256.map,36,1077,10.83203125
Berlin_1_256.map,37,1078,16.578125
Berlin_1_256.map,38,1079,10.76953125
Berlin_1_256.map,39,1080,10.69921875
Berlin_1_256.map,40,1081,10.82421875
Berlin_1_256.map,41,1082,10.82421875
Berlin_1_256.map,42,1083,17.140625
Berlin_1_256.map,43,1084,17.3984375
Berlin_1_256.map,44,1085,17.171875
Berlin_1_256.map,45,1086,19.1953125
Berlin_1_256.map,46,1087,17.3203125
Berlin_1_256.map,47,1088,19.77734375
Berlin_1_256.map,48,1089,17.33203125
Berlin_1_256.map,49,1090,17.4140625
Berlin_1_256.map,50,1091,17.07421875
Berlin_1_256.map,51,1092,16.70703125
Berlin_1_256.map,52,1093,17.0234375
Berlin_1_256.map,53,1094,16.80078125
Berlin_1_256.map,54,1095,16.27734375
Berlin_1_256.map,55,1096,21.921875
Berlin_1_256.map,56,1097,17.234375
Berlin_1_256.map,57,1098,17.16796875
Berlin_1_256.map,58,1099,22.921875
Berlin_1_256.map,59,1100,80.5234375
Berlin_1_256.map,1,1101,0.32421875
Berlin_1_256.map,2,1102,0.3203125
Berlin_1_256.map,3,1103,0.31640625
Berlin_1_256.map,4,1104,0.33203125
Berlin_1_256.map,5,1105,0.33203125
Berlin_1_256.map,6,1106,0.33203125
Berlin_1_256.map,7,1107,0.328125
Berlin_1_256.map,8,1108,0.33203125
Berlin_1_256.map,9,1109,0.32421875
Berlin_1_256.map,10,1110,0.32421875
Berlin_1_256.map,11,1111,0.26953125
Berlin_1_256.map,12,1112,0.26953125
Berlin_1_256.map,13,1113,0.33203125
Berlin_1_256.map,14,1114,0.31640625
Berlin_1_256.map,15,1115,0.33203125
Berlin_1_256.map,16,1116,0.33203125
Berlin_1_256.map,17,1117,0.33203125
Berlin_1_256.map,18,1118,0.27734375
Berlin_1_256.map,19,1119,0.33203125
Berlin_1_256.map,20,1120,0.328125
Berlin_1_256.map,21,1121,0.27734375
Berlin_1_256.map,22,1122,11.02734375
Berlin_1_256.map,23,1123,11.2890625
Berlin_1_256.map,24,1124,10.42578125
Berlin_1_256.map,25,1125,10.765625
Berlin_1_256.map,26,1126,10.84765625
Berlin_1_256.map,27,1127,10.765625
Berlin_1_256.map,28,1128,10.890625
Berlin_1_256.map,29,1129,10.640625
Berlin_1_256.map,30,1130,9.97265625
Berlin_1_256.map,31,1131,10.703125
Berlin_1_256.map,32,1132,10.64453125
Berlin_1_256.map,33,1133,10.765625
Berlin_1_256.map,34,1134,10.48828125
Berlin_1_256.map,35,1135,10.671875
Berlin_1_256.map,36,1136,10.765625
Berlin_1_256.map,37,1137,10.765625
Berlin_1_256.map,38,1138,10.63671875
Berlin_1_256.map,39,1139,10.6875
Berlin_1_256.map,40,1140,10.71484375
Berlin_1_256.map,41,1141,10.69921875
Berlin_1_256.map,42,1142,17.07421875
Berlin_1_256.map,43,1143,17.02734375
Berlin_1_256.map,44,1144,16.9453125
Berlin_1_256.map,45,1145,17.01953125
Berlin_1_256.map,46,1146,17.55078125
Berlin_1_256.map,47,1147,17.72265625
Berlin_1_256.map,48,1148,17.30078125
Berlin_1_256.map,49,1149,16.5234375
Berlin_1_256.map,50,1150,17.14453125
Berlin_1_256.map,51,1151,16.8203125
Berlin_1_256.map,52,1152,17.02734375
Berlin_1_256.map,53,1153,21.12109375
Berlin_1_256.map,54,1154,23.33203125
Berlin_1_256.map,55,1155,76.27734375
Berlin_1_256.map,1,1156,0.27734375
Berlin_1_256.map,2,1157,0.33203125
Berlin_1_256.map,3,1158,0.33203125
Berlin_1_256.map,4,1159,0.31640625
Berlin_1_256.map,5,1160,0.2734375
Berlin_1_256.map,6,1161,0.3203125
Berlin_1_256.map,7,1162,0.27734375
Berlin_1_256.map,8,1163,0.328125
Berlin_1_256.map,9,1164,0.33203125
Berlin_1_256.map,10,1165,0.26953125
Berlin_1_256.map,11,1166,0.33203125
Berlin_1_256.map,12,1167,0.328125
Berlin_1_256.map,13,1168,0.33203125
Berlin_1_256.map,14,1169,0.33203125
Berlin_1_256.map,15,1170,0.3203125
Berlin_1_256.map,16,1171,0.33203125
Berlin_1_256.map,17,1172,0.33203125
Berlin_1_256.map,18,1173,0.31640625
Berlin_1_256.map,19,1174,0.33203125
Berlin_1_256.map,20,1175,0.33203125
Berlin_1_256.map,21,1176,0.40234375
Berlin_1_256.map,22,1177,0.26953125
Berlin_1_256.map,23,1178,11.0546875
Berlin_1_256.map,24,1179,11.296875
Berlin_1_256.map,25,1180,10.80078125
Berlin_1_256.map,26,1181,10.80859375
Berlin_1_256.map,27,1182,10.8125
Berlin_1_256.map,28,1183,10.83203125
Berlin_1_256.map,29,1184,10.796875
Berlin_1_256.map,30,1185,10.546875
Berlin_1_256.map,31,1186,10.671875
Berlin_1_256.map,32,1187,10.765625
Berlin_1_256.map,33,1188,10.5703125
Berlin_1_256.map,34,1189,10.84765625
Berlin_1_256.map,35,1190,10.4375
Berlin_1_256.map,36,1191,10.65234375
Berlin_1_256.map,37,1192,10.859375
Berlin_1_256.map,38,1193,10.6953125
Berlin_1_256.map,39,1194,10.66796875
Berlin_1_256.map,40,1195,10.7890625
Berlin_1_256.map,41,1196,10.703125
Berlin_1_256.map,42,1197,10.609375
Berlin_1_256.map,43,1198,10.72265625
Berlin_1_256.map,44,1199,17.1640625
Berlin_1_256.map,45,1200,17.0703125
Berlin_1_256.map,46,1201,17.32421875
Berlin_1_256.map,47,1202,17.203125
Berlin_1_256.map,48,1203,17.27734375
Berlin_1_256.map,49,1204,17.1953125
Berlin_1_256.map,50,1205,16.703125
Berlin_1_256.map,51,1206,17.26171875
Berlin_1_256.map,52,1207,17.1015625
Berlin_1_256.map,53,1208,17.140625
Berlin_1_256.map,54,1209,16.52734375
Berlin_1_256.map,55,1210,17.265625
Berlin_1_256.map,56,1211,17.265625
Berlin_1_256.map,57,1212,17.1484375
Berlin_1_256.map,58,1213,17.16796875
Berlin_1_256.map,59,1214,16.609375
Berlin_1_256.map,60,1215,17.328125
Berlin_1_256.map,61,1216,17.234375
Berlin_1_256.map,62,1217,22.93359375
Berlin_1_256.map,63,1218,23.1328125
Berlin_1_256.map,64,1219,23.3359375
Berlin_1_256.map,65,1220,23.83203125
Berlin_1_256.map,66,1221,23.484375
Berlin_1_256.map,67,1222,44.30078125
Berlin_1_256.map,1,1223,0.26953125
Berlin_1_256.map,2,1224,0.33203125
Berlin_1_256.map,3,1225,0.33203125
Berlin_1_256.map,4,1226,0.33203125
Berlin_1_256.map,5,1227,0.40234375
Berlin_1_256.map,6,1228,0.33203125
Berlin_1_256.map,7,1229,0.32421875
Berlin_1_256.map,8,1230,0.328125
Berlin_1_256.map,9,1231,0.31640625
Berlin_1_256.map,10,1232,0.33203125
Berlin_1_256.map,11,1233,0.328125
Berlin_1_256.map,12,1234,0.3203125
Berlin_1_256.map,13,1235,0.40234375
Berlin_1_256.map,14,1236,0.31640625
Berlin_1_256.map,15,1237,0.32421875
Berlin_1_256.map,16,1238,0.33203125
Berlin_1_256.map,17,1239,0.33203125
Berlin_1_256.map,18,1240,0.33203125
Berlin_1_256.map,19,1241,0.33203125
Berlin_1_256.map,20,1242,0.33203125
Berlin_1_256.map,21,1243,0.328125
Berlin_1_256.map,22,1244,11.0546875
Berlin_1_256.map,23,1245,11.01171875
Berlin_1_256.map,24,1246,8.92578125
Berlin_1_256.map,25,1247,10.76953125
Berlin_1_256.map,26,1248,10.90234375
Berlin_1_256.map,27,1249,10.7734375
Berlin_1_256.map,28,1250,10.7890625
Berlin_1_256.map,29,1251,10.64453125
Berlin_1_256.map,30,1252,10.72265625
Berlin_1_256.map,31,1253,10.796875
Berlin_1_256.map,32,1254,10.703125
Berlin_1_256.map,33,1255,10.796875
Berlin_1_256.map,34,1256,10.7890625
Berlin_1_256.map,35,1257,10.72265625
Berlin_1_256.map,36,1258,15.3828125
Berlin_1_256.map,37,1259,15.39453125
Berlin_1_256.map,38,1260,15.890625
Berlin_1_256.map,39,1261,17.6640625
Berlin_1_256.map,40,1262,18.234375
Berlin_1_256.map,41,1263,18.359375
Berlin_1_256.map,42,1264,18.73046875
Berlin_1_256.map,43,1265,19.1484375
Berlin_1_256.map,44,1266,19.18359375
Berlin_1_256.map,45,1267,19.609375
Berlin_1_256.map,46,1268,19.92578125
Berlin_1_256.map,47,1269,20.046875
Berlin_1_256.map,48,1270,20.41796875
Berlin_1_256.map,49,1271,20.39453125
Berlin_1_256.map,50,1272,20.97265625
Berlin_1_256.map,51,1273,21.05078125
Berlin_1_256.map,52,1274,21.47265625
Berlin_1_256.map,53,1275,21.9453125
Berlin_1_256.map,54,1276,22.390625
Berlin_1_256.map,55,1277,22.671875
Berlin_1_256.map,56,1278,22.8203125
Berlin_1_256.map,57,1279,23.234375
Berlin_1_256.map,58,1280,23.65234375
Berlin_1_256.map,59,1281,23.328125
Berlin_1_256.map,60,1282,24.08203125
Berlin_1_256.map,61,1283,24.5390625
Berlin_1_256.map,62,1284,24.6953125
Berlin_1_256.map,63,1285,24.984375
Berlin_1_256.map,64,1286,25.296875
Berlin_1_256.map,65,1287,25.4453125
Berlin_1_256.map,66,1288,25.68359375
Berlin_1_256.map,67,1289,26.1953125
Berlin_1_256.map,68,1290,26.265625
Berlin_1_256.map,69,1291,26.77734375
Berlin_1_256.map,70,1292,26.68359375
Berlin_1_256.map,71,1293,27.32421875
Berlin_1_256.map,72,1294,27.734375
Berlin_1_256.map,73,1295,28.90234375
Berlin_1_256.map,74,1296,28.1484375
Berlin_1_256.map,75,1297,29.0234375
Berlin_1_256.map,76,1298,29.546875
Berlin_1_256.map,77,1299,29.30078125
Berlin_1_256.map,78,1300,29.6875
Berlin_1_256.map,79,1301,30.3984375
Berlin_1_256.map,80,1302,30.29296875
Berlin_1_256.map,81,1303,30.85546875
Berlin_1_256.map,82,1304,31.08203125
Berlin_1_256.map,83,1305,53.546875
Berlin_1_256.map,1,1306,0.33203125
Berlin_1_256.map,2,1307,0.328125
Berlin_1_256.map,3,1308,0.31640625
Berlin_1_256.map,4,1309,0.2734375
Berlin_1_256.map,5,1310,0.33203125
Berlin_1_256.map,6,1311,0.33203125
Berlin_1_256.map,7,1312,0.33203125
Berlin_1_256.map,8,1313,0.32421875
Berlin_1_256.map,9,1314,0.3203125
Berlin_1_256.map,10,1315,0.3203125
Berlin_1_256.map,11,1316,0.31640625
Berlin_1_256.map,12,1317,0.33203125
Berlin_1_256.map,13,1318,0.33203125
Berlin_1_256.map,14,1319,0.32421875
Berlin_1_256.map,15,1320,0.27734375
Berlin_1_256.map,16,1321,0.33203125
Berlin_1_256.map,17,1322,0.328125
Berlin_1_256.map,18,1323,0.328125
Berlin_1_256.map,19,1324,0.33203125
Berlin_1_256.map,20,1325,0.328125
Berlin_1_256.map,21,1326,0.32421875
Berlin_1_256.map,22,1327,11.13671875
