runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,standard conflicts,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
0.388641,27,55,51782,201515,20989,20989,20984,20984,27,0.003492,7.7e-05,0.05477,0.202576,0.233923,0.503734,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,101
0.379356,26,53,51255,198018,21238,21238,21233,21233,26,0.003279,6.2e-05,0.055993,0.19157,0.221323,0.503294,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,102
1.35013,104,209,153051,510033,21337,21337,21330,21330,104,0.010463,0.000256,0.242422,1.01956,1.18575,0.492451,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,103
1.41728,140,281,176591,603834,21482,21482,21475,21475,140,0.01314,0.000352,0.299546,1.07409,1.25613,0.577535,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,104
1.85941,144,289,179850,619487,21867,21867,21860,21860,144,0.014341,0.000348,0.35293,1.47062,1.69485,0.498165,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,105
1.99253,148,297,182880,631687,22043,22043,22036,22036,148,0.01438,0.000412,0.389702,1.5049,1.76766,0.603921,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,106
1.79307,128,257,171635,584264,22271,22271,22264,22264,128,0.013026,0.000368,0.337122,1.32771,1.56426,0.609026,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,107
3.9578,208,417,471997,1368644,22379,22379,22372,22372,208,0.021801,0.000691,0.509125,3.17583,3.74203,0.627444,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,108
3.15153,209,419,416116,1258691,22429,22429,22422,22422,209,0.018392,0.000464,0.452358,2.53899,2.97187,0.530029,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,109
3.33499,196,393,391839,1189618,22579,22579,22572,22572,196,0.022703,0.0006,0.513928,2.66935,3.11985,0.592644,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,110
12.0092,748,1497,1197632,3683602,22868,22868,22861,22861,748,0.083255,0.002488,2.22792,9.71711,11.7369,0.620016,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,111
10.6855,705,1411,1155111,3493629,23046,23046,23039,23039,705,0.080205,0.002335,1.98298,8.53791,10.4202,0.650226,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,112
11.0008,743,1487,1192721,3633524,23063,23063,23056,23056,743,0.078843,0.002448,2.1023,8.86023,10.7508,0.562528,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,113
12.3669,773,1547,1509481,4395711,23310,23310,23303,23303,773,0.078076,0.002408,2.11386,10.1262,12.134,0.54403,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,114
11.2829,760,1521,1221291,3737856,23538,23538,23531,23531,760,0.076626,0.001968,2.1223,9.21008,11.0265,0.56016,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,115
12.1005,726,1453,1231155,3734379,23826,23826,23819,23819,726,0.078455,0.002238,2.24361,10.0951,11.8816,0.574401,CBS with AStar,scenesinput/Berlin_1_256-even-2.scen:,116
0.000285,0,1,471,1181,470,470,470,470,0,0,0,0,0,0,0.004351,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,1
0.000358,0,1,488,1262,486,486,486,486,0,0,0,0,0,0,0.008452,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,2
0.000543,0,1,590,1740,587,587,587,587,0,2e-06,0,0,0,0,0.013216,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,3
0.000668,0,1,779,2617,775,775,775,775,0,2e-06,0,0,0,0,0.017378,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,4
0.001028,0,1,1128,4267,1123,1123,1123,1123,0,3e-06,0,0,0,0,0.021592,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,5
0.004214,0,1,1404,5605,1398,1398,1398,1398,0,4e-06,0,0,0,0,0.027919,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,6
0.002147,0,1,1545,6257,1538,1538,1538,1538,0,6e-06,0,0,0,0,0.033738,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,7
0.001898,0,1,1787,7402,1779,1779,1779,1779,0,7e-06,0,0,0,0,0.03734,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,8
0.004159,0,1,2139,9089,2130,2130,2130,2130,0,1e-05,0,0,0,0,0.045042,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,9
0.00859,0,1,2536,11010,2519,2519,2519,2519,0,1.4e-05,0,0,0,0,0.047426,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,10
0.003115,0,1,2929,12863,2911,2911,2911,2911,0,1.6e-05,0,0,0,0,0.05075,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,11
0.003811,0,1,3210,14132,3166,3166,3166,3166,0,2.1e-05,0,0,0,0,0.060273,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,12
0.004197,0,1,3554,15770,3509,3509,3509,3509,0,2.4e-05,0,0,0,0,0.068704,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,13
0.004614,0,1,3635,16158,3589,3589,3589,3589,0,2.8e-05,0,0,0,0,0.080569,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,14
0.004903,0,1,3833,17078,3786,3786,3786,3786,0,3.1e-05,0,0,0,0,0.091066,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,15
0.018135,0,1,4101,18308,4041,4041,4041,4041,0,3.7e-05,0,0,0,0,0.087999,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,16
0.005927,0,1,4104,18319,4043,4043,4043,4043,0,0.000192,0,0,0,0,0.098503,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,17
0.00807,0,1,4221,18899,4159,4159,4159,4159,0,4.2e-05,0,0,0,0,0.11056,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,18
0.006446,0,1,4266,19112,4203,4203,4203,4203,0,4.4e-05,0,0,0,0,0.103733,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,19
0.007124,0,1,4526,20301,4462,4462,4462,4462,0,4.8e-05,0,0,0,0,0.111807,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,20
0.007738,0,1,4659,20917,4594,4594,4594,4594,0,5.4e-05,0,0,0,0,0.122495,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,21
0.015033,1,3,5764,26243,4842,4842,4842,4842,1,7.7e-05,2e-06,0.000339,0.001407,0.001698,0.121702,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,22
0.025857,3,7,6740,29900,4982,4982,4980,4980,3,0.000121,1e-06,0.001306,0.003488,0.004017,0.135908,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,23
0.013523,3,7,6860,30447,5102,5102,5100,5100,3,0.000105,2e-06,0.001295,0.003538,0.004071,0.141619,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,24
0.014292,3,7,7062,31429,5302,5302,5300,5300,3,0.000127,3e-06,0.001354,0.003534,0.004071,0.151313,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,25
0.027297,3,7,7092,31569,5332,5332,5330,5330,3,0.000113,2e-06,0.001483,0.003712,0.004299,0.137449,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,26
0.015829,3,7,7281,32465,5519,5519,5517,5517,3,0.000122,1e-06,0.001475,0.003848,0.004446,0.153901,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,27
0.026852,3,7,7314,32579,5552,5552,5550,5550,3,0.000129,5e-06,0.001491,0.004017,0.004716,0.161062,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,28
0.0174,3,7,7579,33854,5816,5816,5814,5814,3,0.000143,3e-06,0.001522,0.003995,0.004633,0.186304,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,29
0.029794,3,7,7981,35759,6217,6217,6215,6215,3,0.000497,5.1e-05,0.006443,0.011384,0.016298,0.166104,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,30
0.030432,3,7,8250,37032,6484,6484,6482,6482,3,0.000251,9e-06,0.005969,0.014785,0.016487,0.17949,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,31
0.033144,3,7,8281,37203,6509,6509,6507,6507,3,0.000357,2e-06,0.001731,0.004585,0.005284,0.185569,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,32
0.035792,4,9,9049,40886,6595,6595,6593,6593,4,0.000263,5e-06,0.002413,0.006155,0.007235,0.188109,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,33
0.023262,4,9,9278,41901,6822,6822,6820,6820,4,0.000206,3e-06,0.002288,0.006117,0.007163,0.194805,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,34
0.036183,4,9,9360,42273,6901,6901,6899,6899,4,0.000595,2.1e-05,0.00458,0.013135,0.014295,0.197107,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,35
0.036972,4,9,9475,42850,7016,7016,7014,7014,4,0.000211,5e-06,0.002306,0.006175,0.007251,0.197013,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,36
0.037537,4,9,9540,43149,7079,7079,7077,7077,4,0.000219,2e-06,0.002443,0.006461,0.007583,0.203873,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,37
0.051906,4,9,9763,44241,7302,7302,7300,7300,4,0.000535,3.2e-05,0.005057,0.015031,0.020478,0.207828,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,38
0.040715,4,9,10063,45658,7593,7593,7591,7591,4,0.000276,4e-06,0.002658,0.006948,0.008223,0.225113,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,39
0.042364,4,9,10242,46522,7771,7771,7769,7769,4,0.000301,3e-06,0.002691,0.007102,0.008303,0.223743,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,40
0.05265,4,9,10346,47074,7874,7874,7872,7872,4,0.000291,6e-06,0.002831,0.007792,0.009119,0.239257,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,41
0.043114,4,9,10474,47653,8001,8001,7999,7999,4,0.000294,3e-06,0.002791,0.00724,0.008508,0.242868,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,42
0.042198,4,9,10531,47883,8058,8058,8056,8056,4,0.000404,1.5e-05,0.005223,0.010148,0.015116,0.242803,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,43
0.045979,4,9,10593,48277,8119,8119,8117,8117,4,0.000298,5e-06,0.002891,0.007688,0.009005,0.252384,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,44
0.046765,4,9,10790,49114,8315,8315,8313,8313,4,0.000307,5e-06,0.002991,0.007823,0.009182,0.260616,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,45
0.047423,4,9,10844,49344,8356,8356,8354,8354,4,0.000316,3e-06,0.003069,0.007926,0.009302,0.259624,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,46
0.049441,4,9,11095,50593,8603,8603,8601,8601,4,0.000364,3e-06,0.003132,0.008022,0.009448,0.270972,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,47
0.047992,4,9,11203,51113,8709,8709,8707,8707,4,0.000447,1.2e-05,0.004188,0.012161,0.015424,0.265625,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,48
0.044346,4,9,11263,51352,8768,8768,8766,8766,4,0.000331,3e-06,0.003282,0.008508,0.010016,0.234564,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,49
1.04352,234,469,260158,938628,9195,9195,9193,9193,234,0.007924,0.000483,0.25191,0.862712,1.00484,0.24243,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,50
1.00881,234,469,249533,902072,9364,9364,9362,9362,234,0.007813,0.000515,0.254389,0.837154,0.969264,0.246677,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,51
0.951137,199,399,212276,779922,9472,9472,9470,9470,199,0.007841,0.000428,0.235984,0.779699,0.911536,0.253825,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,52
0.655832,99,199,116250,428644,9563,9563,9561,9561,99,0.006643,0.000518,0.149946,0.509031,0.607142,0.309216,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,53
1.19552,233,467,264420,952172,9704,9704,9702,9702,233,0.008287,0.000532,0.276105,0.988584,1.1471,0.313434,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,54
0.735707,147,295,176555,642165,9732,9732,9730,9730,147,0.005607,0.000325,0.158797,0.596714,0.686875,0.262845,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,55
1.42632,275,551,282970,1054703,10181,10181,10179,10179,275,0.010462,0.00064,0.32151,1.12864,1.35016,0.314528,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,56
0.326033,63,127,72227,287003,10505,10505,10503,10503,63,0.002746,0.000109,0.066802,0.232315,0.274248,0.27576,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,57
1.2026,192,385,230341,846513,10760,10760,10758,10758,192,0.009784,0.001035,0.255823,0.977361,1.14161,0.280834,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,58
1.59527,219,439,243412,902235,11114,11114,11112,11112,219,0.012457,0.000721,0.337841,1.35656,1.53878,0.344934,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,59
0.656603,92,185,110692,419700,11263,11263,11261,11261,92,0.004755,0.000243,0.131985,0.539976,0.601052,0.359342,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,60
2.3478,364,729,389672,1463031,11644,11644,11642,11642,364,0.015696,0.000848,0.556282,1.98635,2.26325,0.339522,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,61
1.01205,139,279,167190,639499,12034,12034,12032,12032,139,0.008278,0.000383,0.190918,0.781955,0.93744,0.340818,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,62
1.25508,176,353,202418,745125,12210,12210,12208,12208,176,0.008604,0.000399,0.259663,1.03745,1.19353,0.362174,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,63
1.08399,143,287,177281,647630,12678,12678,12676,12676,143,0.007004,0.0003,0.199956,0.891556,1.00827,0.358197,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,64
0.393163,45,91,55679,224072,12785,12785,12783,12783,45,0.003257,0.000126,0.062679,0.263076,0.304024,0.360536,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,65
0.622448,98,197,123183,464460,13075,13075,13073,13073,98,0.00506,0.000219,0.134139,0.490011,0.558614,0.338279,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,66
1.28119,200,401,216954,805482,13125,13125,13123,13123,200,0.009846,0.000475,0.303406,1.05847,1.21424,0.319901,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,67
0.501222,75,151,99752,379014,13318,13318,13316,13316,75,0.003714,0.000134,0.095098,0.38496,0.439548,0.331362,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,68
2.37835,304,609,330192,1221740,13792,13792,13790,13790,304,0.018277,0.000929,0.559274,2.02367,2.30746,0.332666,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,69
0.60557,77,155,91954,356768,14170,14170,14168,14168,77,0.004207,0.000171,0.108389,0.445287,0.505425,0.417268,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,70
3.6244,543,1087,510092,1939116,14257,14257,14255,14255,543,0.027592,0.001487,0.937416,3.00502,3.51972,0.344946,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,71
0.210847,23,47,40060,159607,14502,14502,14498,14498,23,0.001752,4.5e-05,0.03564,0.122191,0.13479,0.370387,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,72
4.66984,585,1171,646777,2305871,14964,14964,14960,14960,585,0.034401,0.001938,1.19283,3.91418,4.58576,0.346266,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,73
5.38563,737,1475,759586,2703967,15132,15132,15128,15128,737,0.040478,0.002356,1.33907,4.53921,5.29801,0.359963,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,74
1.78491,193,387,213207,783595,15176,15176,15172,15172,193,0.012585,0.000512,0.383645,1.48522,1.67574,0.438886,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,75
5.26887,683,1367,642164,2359679,15637,15637,15633,15633,683,0.042331,0.00227,1.39998,4.28566,5.09455,0.444053,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,76
4.93414,641,1283,694592,2509268,15902,15902,15898,15898,641,0.035898,0.001875,1.21621,4.16597,4.83809,0.381153,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,77
6.03007,747,1495,701937,2534693,16338,16338,16334,16334,747,0.043249,0.002003,1.73708,5.07408,5.87222,0.444972,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,78
7.47482,806,1613,828028,2970183,16417,16417,16413,16413,806,0.055902,0.002999,1.9537,6.2462,7.29471,0.470002,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,79
3.20622,366,733,462408,1647285,16499,16499,16495,16495,366,0.023705,0.001291,0.730026,2.67784,3.08781,0.477456,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,80
2.2123,273,547,313703,1147227,16908,16908,16904,16904,273,0.0163,0.000798,0.512729,1.8041,2.10548,0.398914,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,81
8.13207,1012,2025,956159,3509795,17092,17092,17088,17088,1012,0.060552,0.003143,2.2544,6.74656,7.9732,0.413759,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,82
3.97596,470,941,482427,1761475,17244,17244,17240,17240,470,0.029042,0.001389,0.973411,3.23061,3.83674,0.478354,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,83
8.79455,975,1951,934379,3411387,17700,17700,17696,17696,975,0.06031,0.002943,2.34292,7.16576,8.61696,0.479075,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,84
1.42806,160,321,191438,702436,17717,17717,17713,17713,160,0.011271,0.000437,0.321558,1.12082,1.31651,0.411415,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,85
3.73965,423,847,478936,1726916,18117,18117,18113,18113,423,0.028986,0.001263,0.917857,3.12486,3.61889,0.42309,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,86
2.13636,216,433,264077,967105,18146,18146,18142,18142,216,0.01542,0.000715,0.442014,1.70131,1.99057,0.492705,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,87
12.1377,1228,2457,1210495,4459478,18589,18589,18585,18585,1228,0.087375,0.003749,3.37052,10.0916,11.9564,0.43174,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,88
8.96439,897,1795,897104,3242409,18931,18931,18927,18927,897,0.064021,0.002655,2.42766,7.64269,8.79926,0.52464,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,89
5.70144,553,1107,614497,2263917,18986,18986,18982,18982,553,0.044218,0.001942,1.34653,4.70153,5.53381,0.520116,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,90
21.823,2110,4221,1725662,6489937,19151,19151,19147,19147,2110,0.146311,0.006516,6.43143,17.8584,21.4315,0.519845,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,91
10.6381,1054,2109,1006989,3765576,19606,19606,19602,19602,1054,0.079152,0.003439,3.01133,8.69161,10.4229,0.5347,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,92
15.0235,1440,2881,1351905,5037649,20015,20015,20011,20011,1440,0.108084,0.005015,4.13454,12.2501,14.8181,0.534311,CBS with AStar,scenesinput/Berlin_1_256-even-3.scen:,93
5.5e-05,0,1,48,143,47,47,47,47,0,0,0,0,0,0,0.004265,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,1
0.000171,0,1,198,639,196,196,196,196,0,1e-06,0,0,0,0,0.008869,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,2
0.000245,0,1,298,1078,295,295,295,295,0,1e-06,0,0,0,0,0.02508,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,3
0.000529,0,1,647,2279,643,643,643,643,0,2e-06,0,0,0,0,0.028336,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,4
0.008956,0,1,838,3179,833,833,833,833,0,5.6e-05,0,0,0,0,0.022723,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,5
0.000914,0,1,901,3482,895,895,895,895,0,3e-06,0,0,0,0,0.0358,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,6
0.001137,0,1,1143,4638,1136,1136,1136,1136,0,4e-06,0,0,0,0,0.039944,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,7
0.001743,0,1,1594,6518,1586,1586,1586,1586,0,7e-06,0,0,0,0,0.043849,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,8
0.001891,0,1,1736,7157,1727,1727,1727,1727,0,8e-06,0,0,0,0,0.045223,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,9
0.002044,0,1,1906,7970,1896,1896,1896,1896,0,1e-05,0,0,0,0,0.047636,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,10
0.003093,0,1,2255,9701,2244,2244,2244,2244,0,1.9e-05,0,0,0,0,0.059365,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,11
0.0028,0,1,2280,9822,2268,2268,2268,2268,0,1.5e-05,0,0,0,0,0.061287,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,12
0.003165,0,1,2528,11039,2515,2515,2515,2515,0,1.6e-05,0,0,0,0,0.064211,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,13
0.003445,0,1,2751,12096,2737,2737,2737,2737,0,2.1e-05,0,0,0,0,0.071856,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,14
0.003859,0,1,3080,13697,3065,3065,3065,3065,0,2.5e-05,0,0,0,0,0.077464,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,15
0.007025,0,1,3243,14493,3227,3227,3227,3227,0,2.8e-05,0,0,0,0,0.078761,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,16
0.00458,0,1,3320,14869,3303,3303,3303,3303,0,3.2e-05,0,0,0,0,0.082207,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,17
0.005448,0,1,3530,15875,3512,3512,3512,3512,0,3.4e-05,0,0,0,0,0.085697,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,18
0.014952,1,3,5927,24048,3698,3698,3698,3698,1,5.2e-05,1e-06,0.000284,0.007575,0.008918,0.08885,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,19
0.00893,1,3,6203,25430,4045,4045,4045,4045,1,5.6e-05,1e-06,0.000272,0.002054,0.002362,0.099195,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,20
0.015739,1,3,6366,26340,4279,4279,4279,4279,1,6.2e-05,2e-06,0.000302,0.001943,0.00225,0.098058,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,21
0.016645,1,3,6753,27915,4503,4503,4503,4503,1,0.000142,1.1e-05,0.000652,0.002866,0.003227,0.109992,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,22
0.017758,1,3,7166,29677,4789,4789,4789,4789,1,8.5e-05,3e-06,0.000804,0.008321,0.00867,0.113725,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,23
0.011923,1,3,7193,30330,5102,5102,5102,5102,1,8.5e-05,2e-06,0.000407,0.002185,0.002501,0.117734,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,24
0.018859,1,3,7547,31604,5204,5204,5204,5204,1,8.9e-05,1e-06,0.000377,0.002358,0.002678,0.121206,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,25
0.013194,1,3,7614,31950,5288,5288,5288,5288,1,9.2e-05,1e-06,0.000357,0.00249,0.002833,0.162846,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,26
0.026626,1,3,7609,32436,5551,5551,5551,5551,1,0.000101,0,0.000377,0.00232,0.002644,0.156296,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,27
0.015272,1,3,7802,33360,5744,5744,5744,5744,1,0.000115,3e-06,0.000433,0.00253,0.002888,0.162173,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,28
0.021859,1,3,8301,35577,6170,6170,6170,6170,1,0.000478,3e-06,0.00043,0.006632,0.009213,0.176978,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,29
0.029337,1,3,8427,36268,6330,6330,6330,6330,1,0.000119,1e-06,0.000467,0.002508,0.002881,0.17637,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,30
0.030827,1,3,8836,38142,6720,6720,6720,6720,1,0.000171,2e-06,0.000457,0.002582,0.002965,0.184946,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,31
0.032146,1,3,9252,40132,7135,7135,7135,7135,1,0.00019,2e-06,0.00052,0.002798,0.003212,0.182513,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,32
0.03307,1,3,9495,41186,7341,7341,7341,7341,1,0.00016,2e-06,0.000483,0.002709,0.003108,0.188755,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,33
0.020772,1,3,9852,42660,7553,7553,7553,7553,1,0.000169,0,0.000504,0.003061,0.003539,0.209508,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,34
0.042814,1,3,10194,44273,7903,7903,7903,7903,1,0.000186,2e-06,0.000525,0.003096,0.003564,0.234901,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,35
0.035876,1,3,10241,44715,8075,8075,8075,8075,1,0.000188,1e-06,0.000565,0.002899,0.003306,0.191053,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,36
0.035626,1,3,10488,45836,8286,8286,8286,8286,1,0.000293,1e-05,0.002704,0.012097,0.012574,0.229899,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,37
0.033336,1,3,10634,46441,8377,8377,8377,8377,1,0.000217,3e-06,0.000873,0.004257,0.004841,0.2088,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,38
0.038968,1,3,10909,47849,8722,8722,8722,8722,1,0.00022,2e-06,0.00058,0.003261,0.003737,0.229,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,39
0.038852,1,3,11156,49091,9005,9005,9005,9005,1,0.000223,1e-06,0.000589,0.003345,0.003805,0.229085,CBS with AStar,scenesinput/Berlin_1_256-even-4.scen:,40
